_id,lat,lon,region,name_en,name_ru,official_status
900970085,56.1247220,101.1719510,Иркутская область,Vikhorevka,Вихоревка,город
902322589,42.1637654,47.6307287,Дагестан,Urkarakh,Уркарах,село
902439516,43.1870778,44.9018263,,Surkhakhi,Сурхахи,село
903973187,42.3883168,47.9888016,Дагестан,Novokayakent,Новокаякент,село
904020615,42.0720178,47.2149487,,Vachi,Вачи,село
904026153,42.4306950,47.3232610,Дагестан,Levashi,Леваши,село
904033469,42.5022403,47.0601713,Дагестан,Gergebil,Гергебиль,село
904048044,41.9522478,47.9495559,Дагестан,Khuchni,Хучни,село
904985374,60.2622011,37.9714452,Вологодская область,Lipin Bor,Липин Бор,село
906098216,55.1880230,44.1278110,Нижегородская область,,Шатки,рабочий посёлок
906758991,55.0504966,47.5547508,,,Шыгырдан,село
906795109,55.6802934,47.9446913,Чувашия,,Урмары,посёлок городского типа
906943808,55.3800194,43.7853001,,Vyezdnoe,Выездное,рабочий посёлок
911587161,42.1317291,46.1371562,Дагестан,Bejta,Бежта,село
911959278,56.3500996,78.3649455,Новосибирская область,Severnoye,Северное,село
912443593,55.8597808,37.1206449,Московская область,Dedovsk,Дедовск,город
913094992,52.4201770,104.0579070,Иркутская область,Meget,Мегет,посёлок
913343870,42.6870314,46.8689697,Дагестан,Shamilkala,Шамилькала,посёлок городского типа
913358321,42.4442140,46.5509800,Дагестан,Khebda,Хебда,село
914387646,54.6325455,22.5710998,Калининградская область,Nesterov,Нестеров,город
914747093,51.2374420,47.5147400,Саратовская область,Mokrous,Мокроус,посёлок городского типа
914747140,51.1985590,49.7265400,Саратовская область,,Озинки,посёлок городского типа
914758715,59.7963994,30.6558175,Ленинградская область,,посёлок имени Свердлова,городской посёлок
915072945,52.1148380,47.1984750,Саратовская область,Shikhany,Шиханы,город
915301872,42.2776370,47.3445930,Дагестан,Akusha,Акуша,село
915304822,43.6004059,46.7775013,Дагестан,Babayurt,Бабаюрт,село
915315156,42.3870221,46.9646632,Дагестан,Gunib,Гуниб,село
915337810,43.0504110,47.2937090,,Tyube,Тюбе,посёлок городского типа
915383466,44.1647830,45.8731960,Дагестан,Terekli-Mekteb,Терекли-Мектеб,село
915392873,44.0745010,46.5371630,Дагестан,Tarumovka,Тарумовка,село
915412150,42.5393750,46.1221690,Дагестан,Agvali,Агвали,село
919568369,54.9186550,85.6380293,Кемеровская область,Promyshlennaya,Промышленная,посёлок городского типа
920525617,58.1401196,52.6464388,Удмуртия,Glazov,Глазов,город
922234034,52.2104004,141.5195022,Хабаровский край,Lazarev,Лазарев,рабочий посёлок
922694649,56.1853501,36.9781536,Московская область,Solnechnogorsk,Солнечногорск,город
924463542,58.5032010,39.1197010,Ярославская область,Poshekhonye,Пошехонье,город
927877934,44.7685255,40.6579706,Краснодарский край,Rodnikovskaya,Родниковская,станица
929414144,55.5639340,75.7060170,Новосибирская область,Ust-Tarka,Усть-Тарка,село
930011574,54.5922444,48.1399358,Ульяновская область,Tsilna,Цильна,рабочий посёлок
935391368,46.1006890,43.5124320,,Priyutnoye,Приютное,село
935471197,46.4110680,44.2607040,,Troitskoye,Троицкое,село
935566173,46.1741680,45.3434640,,Yashkul,Яшкуль,посёлок
936162170,47.9478031,44.6674977,,Malye Derbety,Малые Дербеты,село
936169076,47.7707657,44.5046142,,Sadovoye,Садовое,село
936186502,47.3043710,44.5283160,,,Кетченеры,посёлок
938450238,55.4335900,74.9380040,Омская область,Nizhnyaya Omka,Нижняя Омка,село
943092732,54.5348700,86.3807370,Кемеровская область,Gramoteino,Грамотеино,посёлок городского типа
943092737,54.3055062,86.2946111,,Novy Gorodok,Новый Городок,посёлок городского типа
943663644,56.0384220,93.1331940,Красноярский край,Beryozovka,Берёзовка,посёлок городского типа
945163841,56.8380050,95.2213900,Красноярский край,Dzerzhinskoye,Дзержинское,село
945480421,54.2325210,85.7983860,Кемеровская область,Salair,Салаир,город
945733667,54.4419940,61.3543970,Челябинская область,Uvel'skiy,Увельский,посёлок
947706148,52.9813880,84.6776280,Алтайский край,Troitskoye,Троицкое,село
948003374,56.2036020,96.5445180,Красноярский край,Nizhny Ingash,Нижний Ингаш,посёлок городского типа
948214369,50.3339154,127.5142658,Амурская область,Chigiri,Чигири,село
953665409,55.6810340,76.7390290,Новосибирская область,Vengerovo,Венгерово,село
955889423,55.2589720,94.9063720,Красноярский край,Aginskoye,Агинское,село
957992593,45.7835085,47.2255472,Астраханская область,Liman,Лиман,рабочий посёлок
958281766,56.5595700,76.6245880,Новосибирская область,Kyshtovka,Кыштовка,село
959253088,42.9455179,47.4967914,,Tarki,Тарки,посёлок городского типа
961492953,54.3162960,91.5678250,Красноярский край,Krasnoturansk,Краснотуранск,село
961867142,44.0858961,41.9722557,,Ust-Dzheguta,Усть-Джегута,город
962070555,42.9685184,46.0987148,,Vedeno,Ведено,село
964974964,59.9292950,30.6297230,Ленинградская область,Staraya,Старая,деревня
966568030,43.1661610,45.4719770,,Gekhi,Гехи,село
966569495,43.1787732,45.4081215,,Valerik,Валерик,село
966569497,43.1688454,45.3697360,,Katar-Yurt,Катар-Юрт,село
966570828,43.2286150,45.5676770,,Alkhan-Yurt,Алхан-Юрт,село
967688763,45.0897627,133.5062027,Приморский край,Kirovskiy,Кировский,посёлок городского типа
968062705,43.4410989,41.7436988,,Teberda,Теберда,город
970914753,54.6155775,21.2273670,Калининградская область,Znamensk,Знаменск,посёлок
971937096,42.9732550,47.4723820,Дагестан,Alburikent,Альбурикент,посёлок городского типа
975100267,43.2718660,47.5175670,,Sulak,Сулак,посёлок городского типа
975940834,42.9892880,47.3974110,,Semender,Семендер,посёлок городского типа
976862420,55.8188903,37.8675117,,Vostochny,Восточный,посёлок
978627022,44.4252585,132.0816616,Приморский край,Horol,Хороль,село
981790620,50.7920650,35.7719500,Белгородская область,Proletarskiy,Пролетарский,посёлок городского типа
983696591,43.0218240,46.8380970,Дагестан,Dubki,Дубки,посёлок городского типа
983942465,50.8974983,142.1591667,Сахалинская область,Aleksandrovsk-Sakhalinskiy,Александровск-Сахалинский,город
986551118,69.3180029,32.8067302,Мурманская область,Vidyayevo,Видяево,населённый пункт
988550664,51.6472780,35.5760120,Курская область,Ivanino,Иванино,посёлок городского типа
990895081,54.9425050,63.5787850,,,Альменево,село
1006266644,52.8539580,35.1952440,Орловская область,Shablykino,Шаблыкино,посёлок городского типа
1006718396,56.5585501,40.1205669,Ивановская область,Gavrilov Posad,Гаврилов Посад,город
1009135181,60.7092170,28.7440510,Ленинградская область,Vyborg,Выборг,город
1010179630,48.6941186,45.1992150,Волгоградская область,Leninsk,Ленинск,город
1011123767,59.8087310,30.0759980,Ленинградская область,,Новоселье,городской посёлок
1013517210,51.7696795,52.7403401,Оренбургская область,Tashla,Ташла,село
1016276147,67.6762390,53.1292150,Ненецкий автономный округ,Iskateley,Искателей,рабочий посёлок
1016549636,62.2679800,74.4889068,,Kogalym,Когалым,город
1022794422,49.9147300,38.8920060,Белгородская область,Rovenki,Ровеньки,посёлок городского типа
1022943447,51.0805570,38.6439058,Воронежская область,Repyovka,Репьёвка,село
1025597933,51.8292176,38.1313990,Курская область,Kastornoye,Касторное,посёлок городского типа
1025646631,58.9306116,46.7588656,Костромская область,,Вохма,посёлок
1026627257,53.2663960,37.3587950,Орловская область,,Корсаково,село
1026627263,49.7939720,41.1389500,Ростовская область,Kazanskaya,Казанская,станица
1026705983,43.5655936,43.5899021,,Chegem,Чегем,город
1027215837,50.9213260,128.4728700,Амурская область,Belogorsk,Белогорск,город
1028144158,44.0216516,42.8742331,Ставропольский край,Yessentukskaya,Ессентукская,станица
1028161907,43.3549219,43.9398825,,Andzorey,Анзорей,село
1028723704,50.3581430,128.0031280,Амурская область,Ivanovka,Ивановка,село
1028723710,50.3712840,129.1071930,Амурская область,,Екатеринославка,село
1028723730,48.5956701,133.8138369,Еврейская автономная область,Smidovich,Смидович,посёлок городского типа
1028723760,53.1305619,47.2154882,Ульяновская область,Nikolaevka,Николаевка,рабочий посёлок
1028723780,49.6180004,127.9852534,Амурская область,,Константиновка,село
1028723788,60.4736301,40.2121613,Вологодская область,Vozhega,Вожега,посёлок городского типа
1028723796,53.0684810,132.9403690,Амурская область,Ekimchan,Экимчан,посёлок городского типа
1028723825,49.0145149,131.0538038,Еврейская автономная область,Obluchye,Облучье,город
1028723854,54.0016092,90.2525861,,Sorsk,Сорск,город
1028723862,49.7967994,129.4031691,Амурская область,Raychikhinsk,Райчихинск,город
1028723871,62.6707920,131.1660610,Республика Саха (Якутия),Borogontsy,Борогонцы,село
1028723881,44.7421984,132.0467903,Приморский край,Kamen'-Rybolov,Камень-Рыболов,село
1028723888,51.0912060,128.3809200,Амурская область,,Серышево,посёлок городского типа
1028723907,50.3659020,119.0901340,Забайкальский край,Priargunsk,Приаргунск,посёлок городского типа
1028723919,53.7482676,46.7584818,Ульяновская область,,Базарный Сызган,рабочий посёлок
1028723970,54.1706160,74.6960370,Омская область,Novovarshavka,Нововаршавка,рабочий посёлок
1028724019,61.9996680,132.4252010,,Churapcha,Чурапча,село
1028724026,51.8585700,50.3448260,Саратовская область,,Перелюб,село
1028724036,50.7238080,136.6400600,Хабаровский край,Solnechnyy,Солнечный,рабочий посёлок
1028724046,54.0500142,47.1246489,Ульяновская область,Veshkayma,Вешкайма,рабочий посёлок
1028724052,50.0980190,128.0698850,Амурская область,,Тамбовка,село
1028724063,60.4989890,43.5749970,Вологодская область,Tarnogsky Gorodok,Тарногский Городок,село
1028724090,52.2963410,86.1952740,Алтайский край,Krasnogorskoye,Красногорское,село
1028724150,45.4747744,133.4182158,Приморский край,Lesozavodsk,Лесозаводск,город
1028724158,52.0951085,50.8678930,Самарская область,Bolshaya Chernigovka,Большая Черниговка,село
1028724168,54.7171986,135.3172842,Хабаровский край,Chumikan,Чумикан,село
1028724218,64.2270008,41.6512435,Архангельская область,Kholmogory,Холмогоры,село
1028724239,58.8841692,40.2515006,Вологодская область,Gryazovets,Грязовец,город
1028724251,54.2050060,73.5564880,Омская область,Pavlogradka,Павлоградка,рабочий посёлок
1028724277,59.3643921,143.2410816,Хабаровский край,Okhotsk,Охотск,рабочий посёлок
1028724296,62.3609350,133.5633090,Республика Саха (Якутия),Ytyk-Kyuyol,Ытык-Кюёль,село
1028724304,43.9524657,131.6329635,Приморский край,Pokrovka,Покровка,село
1028724310,52.5830800,51.2733150,Самарская область,Alekseevka,Алексеевка,село
1029249537,52.4048540,49.9510150,Самарская область,Pestravka,Пестравка,село
1030445849,52.3921744,50.4723158,Самарская область,Bolshaya Glushitsa,Большая Глушица,село
1032777112,48.4674107,135.4542243,Хабаровский край,,Князе-Волконское,село
1037436942,51.8749502,54.2080495,Оренбургская область,,Переволоцкий,посёлок
1037740112,67.6003490,64.1090850,,Severny,Северный,посёлок городского типа
1038104946,57.2788793,50.0422837,Кировская область,,Аркуль,посёлок городского типа
1042222644,44.0262581,132.1678304,Приморский край,Novoshahtinskiy,Новошахтинский,посёлок городского типа
1044077335,53.1535610,103.7662120,Иркутская область,Bohan,Бохан,посёлок
1045662261,59.7567364,43.1335636,Вологодская область,Imeni Babushkina,имени Бабушкина,село
1045663790,59.9923379,45.8055674,Вологодская область,Kichmengskiy Gorodok,Кичменгский Городок,село
1048709876,71.5376984,52.3427343,Архангельская область,Belush'ya Bay,Белушья Губа,рабочий посёлок
1049115795,53.0576250,51.3331070,Самарская область,Bogatoye,Богатое,село
1049441889,68.5370100,146.1872860,,Belaya Gora,Белая Гора,посёлок городского типа
1050101941,62.8555410,42.7101330,Архангельская область,Bereznik,Березник,посёлок
1055662126,43.3709905,131.9933355,Приморский край,Volno-Nadejdinskoe,Вольно-Надеждинское,село
1066435579,64.6972810,43.3923760,,Pinega,Пинега,посёлок
1066547825,54.4124450,86.3997420,,Vishnevka,Вишнёвка,село
1067034192,53.7002450,102.7115480,,Novonukutsky,Новонукутский,посёлок
1067034194,51.5546800,113.0331650,Забайкальский край,Gorny,Горный,посёлок городского типа
1076354382,44.4262999,133.4742211,Приморский край,Yakovlevka,Яковлевка,село
1076441937,44.5980135,132.8157010,Приморский край,Spassk-Dal'nij,Спасск-Дальний,город
1076537444,44.1686667,133.8729678,Приморский край,Chuguyevka,Чугуевка,село
1078579692,44.1608008,133.2889113,Приморский край,Arseniev,Арсеньев,город
1079165213,50.1111540,129.4402341,Амурская область,Zavitinsk,Завитинск,город
1080083182,44.3400202,132.5695075,Приморский край,Chernigovka,Черниговка,село
1103481763,52.5403900,52.8317410,Оренбургская область,,Тоцкое Второе,село
1104779161,63.4751280,41.7796670,Архангельская область,Emetsk,Емецк,село
1108170436,45.2290413,147.8751845,Сахалинская область,Kurilsk,Курильск,город
1109017198,53.3148460,54.1212650,Оренбургская область,Ponomarevka,Пономарёвка,село
1111453938,45.2435221,133.5011993,Приморский край,Gornye Kljuchi,Горные Ключи,курортный посёлок
1117531756,62.9342190,40.1361010,Архангельская область,Savinskiy,Савинский,рабочий посёлок
1123091817,44.3975687,41.5263169,Краснодарский край,Otradnaya,Отрадная,станица
1129880655,52.8731947,42.7813990,Тамбовская область,,Гавриловка 2-я,село
1129880678,52.5602720,42.9685780,,Umyot,Умёт,рабочий посёлок
1131128968,51.0369570,59.8732680,Оренбургская область,,Ясный,город
1141132897,53.4489940,36.0022320,Орловская область,,Болхов,город
1156528460,55.4454258,78.3222294,Новосибирская область,Kuybyshev,Куйбышев,город
1160184877,54.0380912,43.9156202,Мордовия,Kovylkino,Ковылкино,город
1163020632,53.0752803,82.3382170,Алтайский край,Rebrikha,Ребриха,село
1168567868,43.0245930,44.6821100,,Vladikavkaz,Владикавказ,город
1170282655,45.3837166,33.1170303,,Novoozernoe,Новоозёрное,посёлок городского типа
1171682266,54.9872705,57.6847437,Челябинская область,Sim,Сим,город
1172307894,45.1552262,33.2743850,,Zaozernoye,Заозёрное,посёлок городского типа
1176680793,53.0425610,60.6145170,Челябинская область,Lokomotivny,Локомотивный,посёлок
1182206250,53.0672260,105.5178760,Иркутская область,Bayanday,Баяндай,село
1187053943,57.8680530,33.6866570,Тверская область,Ozyorny,Озёрный,посёлок городского типа
1190924499,59.8750230,31.3249610,Ленинградская область,Priladozhsky,Приладожский,городской посёлок
1200220805,51.5779217,38.7866515,Воронежская область,Khokholsky,Хохольский,посёлок городского типа
1205342272,54.9421091,73.5242238,,,,
1205446338,55.5346950,58.2392390,Башкортостан,Mesyagutovo,Месягутово,село
1205649761,53.5598070,118.7341230,Забайкальский край,Ksenyevka,Ксеньевка,посёлок городского типа
1213967431,51.6737086,45.6227753,Саратовская область,Svetly,Светлый,посёлок городского типа
1214196377,55.5682560,67.9094620,Курганская область,,Частоозерье,село
1214516212,63.7947977,74.4969322,Ямало-Ненецкий автономный округ,Muravlenko,Муравленко,город
1215862324,42.8922366,133.0782462,Приморский край,Vladimiro-Aleksandrovskoe,Владимиро-Александровское,село
1216129223,48.0206450,40.1185610,Ростовская область,Zverevo,Зверево,город
1217884720,67.4554970,153.7071456,Республика Саха (Якутия),Srednekolymsk,Среднеколымск,город
1218077460,51.7649730,128.1234280,Амурская область,Tsiolkovsky,Циолковский,город
1220099357,52.6805610,54.4134180,Оренбургская область,,Александровка,село
1220133697,52.0841410,59.7223050,Оренбургская область,Kvarkeno,Кваркено,село
1220133707,53.5118560,53.4820290,Оренбургская область,,,село
1220133722,52.8480171,53.4871553,Оренбургская область,,Плешаново,село
1220133748,51.9023440,51.6390910,Оренбургская область,,Первомайский,посёлок
1224164975,48.3382864,39.9509488,Ростовская область,Donetsk,Донецк,город
1224403991,61.6224940,72.1651380,,Lyantor,Лянтор,город
1232532621,55.8314658,38.2726971,Московская область,Obukhovo,Обухово,посёлок городского типа
1241573053,42.8841116,132.3585843,Приморский край,Dunay,Дунай,посёлок городского типа
1244147408,53.4242184,58.9831360,Челябинская область,Magnitogorsk,Магнитогорск,город
1252364676,53.7079150,84.9348606,Алтайский край,,Заринск,город
1255074043,56.2573802,51.2842677,Кировская область,Sosnovka,Сосновка,город
1256345170,53.2982076,83.5778361,Алтайский край,Vlasikha,Власиха,село
1256639015,51.6692960,115.6382830,Забайкальский край,Pervomaysky,Первомайский,посёлок городского типа
1262068218,59.5698032,30.5489639,Ленинградская область,Fornosovo,Форносово,городской посёлок
1282776137,54.9367736,83.1871390,Новосибирская область,Koltsovo,Кольцово,рабочий посёлок
1290213687,48.2226790,135.0588990,Хабаровский край,,Корфовский,рабочий посёлок
1290292137,53.5329608,33.7320863,Брянская область,,Жуковка,город
1306731707,51.4884990,40.4173930,Воронежская область,,Анна,посёлок городского типа
1312634124,61.2472570,75.1892780,,Langepas,Лангепас,город
1315840274,55.2089080,62.7477720,Курганская область,Shchuchye,Щучье,город
1323475088,48.5564779,134.7788887,Еврейская автономная область,,Николаевка,посёлок городского типа
1326360368,52.4269710,53.1541750,Оренбургская область,Sorochinsk,Сорочинск,город
1332198301,51.1344870,133.0355530,Хабаровский край,Chegdomyn,Чегдомын,рабочий посёлок
1341004029,49.0301090,140.2729030,Хабаровский край,Zavety Il'icha,Заветы Ильича,рабочий посёлок
1341052984,55.3136134,37.1847123,,LMS,ЛМС,посёлок
1344365760,52.8650210,103.1840970,Иркутская область,Mishelyovka,Мишелёвка,посёлок городского типа
1345473951,42.8606833,131.3924115,Приморский край,Slavyanka,Славянка,посёлок городского типа
1348895093,56.1135600,94.5892790,Красноярский край,Zelenogorsk,Зеленогорск,город
1350262677,42.6505550,131.0617019,Приморский край,Zarubino,Зарубино,посёлок городского типа
1351173160,46.4481609,135.8298609,Приморский край,Vostok,Восток,посёлок городского типа
1352189181,54.4047760,32.4407898,Смоленская область,Pochinok,Починок,город
1353021692,42.9015290,133.8988366,Приморский край,Preobrazheniye,Преображение,посёлок городского типа
1353439098,57.2995637,39.5373584,Ярославская область,,Семибратово,рабочий посёлок
1357711197,54.9884110,62.5403900,Курганская область,Safakulevo,Сафакулево,село
1359419742,59.7569359,31.0609544,Ленинградская область,Mga,Мга,городской посёлок
1363367645,43.4415625,45.7746216,,Tolstoy-Yurt,Толстой-Юрт,село
1363368756,43.4971430,45.8904040,,Chervlyonnaya,Червлённая,станица
1368045362,51.4049435,57.5803138,Оренбургская область,,Медногорск,город
1372682490,55.6445010,95.4565280,Красноярский край,Irbeyskoye,Ирбейское,село
1373610125,44.0270756,145.8613722,Сахалинская область,Yuzhno-Kurilsk,Южно-Курильск,посёлок городского типа
1376026523,60.1211791,30.1637647,Санкт-Петербург,Pesochny,Песочный,посёлок
1376452597,58.7277816,50.1771234,Кировская область,Slobodskoy,Слободской,город
1376491063,58.5421963,50.0340889,Кировская область,Kirovo-Chepetsk,Кирово-Чепецк,город
1383122221,51.9180830,113.6493840,Забайкальский край,Atamanovka,Атамановка,посёлок городского типа
1383122345,51.7746620,113.7926710,Забайкальский край,Novokruchininsky,Новокручининский,посёлок городского типа
1384368023,53.1864972,158.3836712,Камчатский край,Yelizovo,Елизово,город
1399630435,52.0893440,35.8594860,Курская область,Fatezh,Фатеж,город
1401400307,46.0828510,41.9342690,,Gorodovikovsk,Городовиковск,город
1401401726,46.3385265,42.2726097,,Yashalta,Яшалта,село
1403886680,47.6505850,42.0982320,Ростовская область,Tsimlyansk,Цимлянск,город
1404369898,62.7095240,40.2843885,Архангельская область,Plesetsk,Плесецк,рабочий посёлок
1404788510,56.4971948,39.6786400,Владимирская область,,Юрьев-Польский,город
1405660078,55.2845472,89.8232830,Красноярский край,Solnechny,Солнечный,посёлок городского типа
1410764043,54.5655327,42.4655989,Рязанская область,Kadom,Кадом,посёлок городского типа
1415303531,60.6973287,60.4172583,Свердловская область,Ivdel,Ивдель,город
1416600659,63.7156353,66.6667691,,Beloyarsky,Белоярский,город
1416924022,51.2305015,58.4738015,Оренбургская область,Orsk,Орск,город
1418597188,58.2770000,47.5125430,Кировская область,,Свеча,посёлок городского типа
1420696955,54.5921685,22.2014752,Калининградская область,Gusev,Гусев,город
1420804667,52.3389459,35.3511755,Курская область,Zheleznogorsk,Железногорск,город
1424864489,48.2924390,40.9599380,Ростовская область,Gornyatskiy,Горняцкий,посёлок
1424900795,52.2131610,104.2054440,Иркутская область,Markova,Маркова,посёлок городского типа
1425996707,58.8091010,65.9716420,,,Куминский,посёлок городского типа
1427063759,52.4817240,48.2142030,Саратовская область,Dukhovnitskoye,Духовницкое,посёлок городского типа
1427063760,52.0536048,44.3498585,Саратовская область,,Екатериновка,посёлок городского типа
1427491388,43.3158340,45.1636580,,Sernovodskoye,Серноводское,село
1427869172,43.1186490,45.7397420,,Starye Atagi,Старые Атаги,село
1427869182,43.1286090,45.7702140,,Novye Atagi,Новые Атаги,село
1427869188,43.1967240,45.7867770,,Chechen-Aul,Чечен-Аул,село
1430774947,62.1445646,65.4349289,,Nyagan,Нягань,город
1433086453,43.2000500,46.0907860,,Kurchaloy,Курчалой,город
1433086456,43.6505890,45.3119010,,Naurskaya,Наурская,станица
1433086457,43.0945581,46.3798677,,Nozhay-Yurt,Ножай-Юрт,село
1433086458,43.5061420,46.3334690,,Shelkovskaya,Шелковская,станица
1434470983,43.2894060,45.2973590,,Samashki,Самашки,село
1434486491,43.2836560,44.8376520,Ингушетия,Plievo,Плиево,село
1434486503,43.3064687,44.9829101,,Troitskaya,Троицкая,станица
1434486546,43.2747324,44.9115114,,,Яндаре,село
1434486585,43.2080684,44.8186190,,Ekazhevo,Экажево,село
1434493614,43.2385710,45.1801300,,Assinovskaya,Ассиновская,станица
1434536116,43.2390843,45.0473614,,Nesterovskaya,Нестеровская,станица
1441741845,56.0487330,97.6351850,,Yurty,Юрты,рабочий посёлок
1444504020,52.4994660,36.3228380,Орловская область,Glazunovka,Глазуновка,посёлок городского типа
1446107105,57.9084890,102.7751160,,Zheleznodorozhny,Железнодорожный,посёлок городского типа
1449506096,55.5567119,36.9723013,Московская область,,Калининец,посёлок городского типа
1451694728,55.6217029,37.4727266,Москва,Mosrentgen,,посёлок
1451727851,55.7050068,37.3661605,Московская область,Novoivanovskoe,Новоивановское,посёлок городского типа
1453829692,58.3163535,47.0858159,Кировская область,,Ленинское,посёлок городского типа
1457197051,46.7147768,142.5275150,Сахалинская область,Aniva,Анива,город
1457469393,51.8357841,107.5839105,Бурятия,Ulan-Ude,Улан-Удэ,город
1463122111,55.0709139,57.5485021,Челябинская область,Minyar,Миньяр,город
1463882415,43.1121194,132.3509104,Приморский край,Bolshoy Kamen,Большой Камень,город
1467409448,62.1059279,42.9076435,Архангельская область,Shenkursk,Шенкурск,город
1472272856,42.9708612,47.3607531,,Leninkent,Ленинкент,посёлок городского типа
1493423723,53.9785120,38.1602550,Тульская область,Uzlovaya,Узловая,город
1493423761,53.9922940,38.0937460,Тульская область,Brusyanskiy,Брусянский,посёлок
1493597616,54.8666390,31.3754046,Смоленская область,Golynki,Голынки,посёлок городского типа
1515028708,51.0004641,81.4638583,Алтайский край,Gornyak,Горняк,город
1519706100,63.9116440,38.0948220,Архангельская область,Onega,Онега,город
1520151475,53.8677410,44.3714070,,Insar,Инсар,город
1521702965,51.2984890,36.6853030,Курская область,,Кировский,посёлок городского типа
1522654732,43.3197031,45.6934308,,Grozny,Грозный,город
1542661472,58.8867501,45.7177025,,,Пыщуг,село
1555616147,54.8948112,35.6803651,Калужская область,,Мятлево,посёлок
1559431761,50.5375923,36.5846443,Белгородская область,Dubovoye,Дубовое,посёлок
1567120290,52.2695240,49.1070630,Саратовская область,,Ивантеевка,село
1574509870,43.3191905,43.6091174,,Kashkhatau,Кашхатау,посёлок
1575069719,64.4237364,-173.2273726,Чукотский автономный округ,Provideniya,Провидения,посёлок городского типа
1581874512,46.0979213,47.7362688,Астраханская область,Ikryanoye,Икряное,село
1581874516,46.1205270,48.0815617,Астраханская область,Kamyzyak,Камызяк,город
1583417011,44.1875241,132.2286213,Приморский край,Yaroslavskiy,Ярославский,посёлок городского типа
1583576251,44.2033945,132.4457472,Приморский край,Sibircevo,Сибирцево,посёлок городского типа
1587241063,50.9408767,37.8041746,Белгородская область,Chernyanka,Чернянка,посёлок городского типа
1588233141,53.7206094,91.4404046,,Abakan,Абакан,город
1589227483,50.4091530,36.8940120,Белгородская область,Shebekino,Шебекино,город
1589807663,59.4974632,34.6618291,Ленинградская область,Yefimovskiy,Ефимовский,посёлок городского типа
1590340571,48.5888290,45.7256320,,Znamensk,Знаменск,город
1592488757,52.9287800,33.4545360,Брянская область,,Почеп,город
1607065754,63.9352460,65.0535660,,Beryozovo,Берёзово,посёлок городского типа
1607975716,59.0827605,159.9512943,Камчатский край,Palana,Палана,посёлок городского типа
1621509798,60.3340340,49.6182750,,Objachevo,Объячево,село
1625195915,56.6579435,124.7123042,Республика Саха (Якутия),Neryungri,Нерюнгри,город
1627107363,68.1407320,33.2825970,Мурманская область,Olenegorsk,Оленегорск,город
1628525065,67.9399030,32.9316790,Мурманская область,Monchegorsk,Мончегорск,город
1628915012,60.7366483,47.5880327,Кировская область,,Лальск,посёлок городского типа
1632829627,59.7264980,30.6121220,Ленинградская область,,посёлок Тельмана,посёлок
1641900014,51.0469970,107.8285370,Бурятия,Mukhor-Shibir,Мухоршибирь,село
1643102325,50.2905270,127.5271610,,Blagoveshchensk,Благовещенск,город
1645221793,45.4344413,40.5750274,Краснодарский край,Kropotkin,Кропоткин,город
1646722305,55.1212335,37.9584994,Московская область,Mikhnevo,Михнево,посёлок городского типа
1665035561,51.4837300,107.3576050,Бурятия,Tarbagatay,Тарбагатай,село
1665036195,52.4675100,44.9570350,Пензенская область,Malaya Serdoba,Малая Сердоба,село
1668267129,50.6299364,38.6867154,Белгородская область,Alexeyevka,Алексеевка,город
1676020170,49.7645711,43.6539516,Волгоградская область,Frolovo,Фролово,город
1679639726,56.8665570,53.2094166,,Izhevsk,Ижевск,город
1679769809,56.8518027,59.0530375,Свердловская область,Bisert,Бисерть,посёлок городского типа
1681538643,54.6478265,21.0719431,Калининградская область,Gvardeysk,Гвардейск,город
1681575580,55.2830960,61.8930740,Челябинская область,Miasskoye,Миасское,село
1684082165,55.9206499,37.9915576,Московская область,Shchyolkovo,Щёлково,город
1685739046,62.4441410,71.7720110,,Nizhnesortymskiy,Нижнесортымский,посёлок
1686293227,55.7504461,37.6174943,Москва,Moscow,Москва,город
1686969305,56.2065700,42.6790350,Владимирская область,Gorokhovets,Гороховец,город
1686969311,56.1592229,38.8721255,Владимирская область,Kirzhach,Киржач,город
1692441713,55.4728168,37.3017465,Москва,Troitsk,Троицк,поселение
1700957985,50.6830180,36.2322430,Белгородская область,Tomarovka,Томаровка,посёлок городского типа
1707207947,54.5384152,52.7955953,Татарстан,Bögelmä,Бугульма,город
1711559378,66.0851960,76.6799167,Ямало-Ненецкий автономный округ,Novy Urengoy,Новый Уренгой,город
1712866108,48.9663026,140.2849580,Хабаровский край,Sovetskaya Gavan',Советская Гавань,город
1734960621,59.5780981,151.2990699,Магаданская область,Ola,Ола,посёлок городского типа
1741212632,57.0032906,48.7403315,Марий Эл,,Новый Торъял,посёлок городского типа
1762134763,43.1649890,46.0004310,,Avtury,Автуры,село
1762141400,43.2144240,46.0376820,,Geldagan,Гелдаган,село
1762141489,43.2406960,45.9976840,,Tsotsi-Yurt,Цоци-Юрт,село
1769861834,52.7786600,79.8559570,,Stepnoye Ozero,Степное Озеро,посёлок городского типа
1773881620,56.5255160,52.9971643,Татарстан,Ägerce,Агрыз,город
1777949951,52.1612510,109.7796400,Бурятия,Khorinsk,Хоринск,село
1784377069,47.8506930,45.4280360,,Bolshoy Tsaryn,Большой Царын,посёлок
1798809744,54.8865166,37.1171605,Калужская область,Kremyonki,Кремёнки,город
1798809766,54.8707703,37.2188629,Московская область,Protvino,Протвино,город
1804405492,54.8624696,52.4231307,Татарстан,Tübän Maqtama,Нижняя Мактама,посёлок городского типа
